score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 2,noisy,aggressive,100,20,2998,2998,0.008005336891260841,0.9919946631087392
Score 2,noisy,aggressive,100,30,2998,2998,0.00333555703802535,0.9966644429619747
Score 2,noisy,aggressive,100,40,2998,2998,0.00133422281521014,0.9986657771847899
Score 2,noisy,aggressive,100,50,2998,2998,0.00066711140760507,0.9993328885923949
Score 2,noisy,aggressive,100,57,2998,2998,0.00066711140760507,0.9993328885923949
Score 2,noisy,stealthy,100,1,2998,2765,0.9681735985533454,0.031826401446654606
Score 2,noisy,stealthy,100,2,2998,2765,0.9681735985533454,0.031826401446654606
Score 2,noisy,stealthy,100,3,2998,2765,0.9681735985533454,0.031826401446654606
Score 2,noisy,stealthy,100,5,2998,2765,0.9681735985533454,0.031826401446654606
Score 2,noisy,stealthy,100,10,2998,2765,0.9573236889692586,0.04267631103074143
Score 2,noisy,stealthy,100,15,2998,2765,0.6990958408679928,0.3009041591320072
Score 2,noisy,stealthy,100,20,2998,2765,0.7005424954792043,0.29945750452079567
Score 2,noisy,stealthy,100,30,2998,2765,0.6303797468354431,0.36962025316455693
Score 2,noisy,stealthy,100,40,2998,2765,0.5707052441229656,0.42929475587703436
Score 2,noisy,stealthy,100,50,2998,2765,0.48499095840867995,0.51500904159132
Score 2,noisy,stealthy,100,57,2998,2765,0.3584086799276673,0.6415913200723327
