score_type,tier,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after,asr_before
Score 1,structural,10,1,205,205,0.0,1.0,1.0
Score 1,structural,10,2,205,205,0.0,1.0,1.0
Score 1,structural,10,3,205,205,0.0,1.0,1.0
Score 1,structural,10,5,205,205,0.0,1.0,1.0
Score 1,structural,10,10,205,205,0.0,1.0,1.0
Score 1,structural,10,15,205,205,0.0,1.0,1.0
Score 1,structural,10,20,205,205,0.0,1.0,1.0
Score 1,structural,10,30,205,205,0.0,1.0,1.0
Score 1,structural,10,40,205,205,0.0,1.0,1.0
Score 1,structural,10,50,205,205,0.0,1.0,1.0
Score 1,structural,10,57,205,205,0.0,1.0,1.0
Score 1,noisy,10,1,205,199,0.18090452261306533,0.8190954773869347,0.9707317073170731
Score 1,noisy,10,2,205,199,0.10050251256281408,0.8994974874371859,0.9707317073170731
Score 1,noisy,10,3,205,199,0.10552763819095477,0.8944723618090452,0.9707317073170731
Score 1,noisy,10,5,205,199,0.10050251256281408,0.8994974874371859,0.9707317073170731
Score 1,noisy,10,10,205,199,0.09547738693467336,0.9045226130653267,0.9707317073170731
Score 1,noisy,10,15,205,199,0.09045226130653267,0.9095477386934674,0.9707317073170731
Score 1,noisy,10,20,205,199,0.09045226130653267,0.9095477386934674,0.9707317073170731
Score 1,noisy,10,30,205,199,0.020100502512562814,0.9798994974874372,0.9707317073170731
Score 1,noisy,10,40,205,199,0.005025125628140704,0.9949748743718593,0.9707317073170731
Score 1,noisy,10,50,205,199,0.005025125628140704,0.9949748743718593,0.9707317073170731
Score 1,noisy,10,57,205,199,0.0,1.0,0.9707317073170731
Score 1,structural,20,1,411,411,0.0,1.0,1.0
Score 1,structural,20,2,411,411,0.0,1.0,1.0
Score 1,structural,20,3,411,411,0.0,1.0,1.0
Score 1,structural,20,5,411,411,0.0,1.0,1.0
Score 1,structural,20,10,411,411,0.0,1.0,1.0
Score 1,structural,20,15,411,411,0.0,1.0,1.0
Score 1,structural,20,20,411,411,0.0,1.0,1.0
Score 1,structural,20,30,411,411,0.0,1.0,1.0
Score 1,structural,20,40,411,411,0.0,1.0,1.0
Score 1,structural,20,50,411,411,0.0,1.0,1.0
Score 1,structural,20,57,411,411,0.0,1.0,1.0
Score 1,noisy,20,1,411,405,0.18024691358024691,0.8197530864197531,0.9854014598540146
Score 1,noisy,20,2,411,405,0.10617283950617284,0.8938271604938272,0.9854014598540146
Score 1,noisy,20,3,411,405,0.1111111111111111,0.8888888888888888,0.9854014598540146
Score 1,noisy,20,5,411,405,0.09876543209876543,0.9012345679012346,0.9854014598540146
Score 1,noisy,20,10,411,405,0.04691358024691358,0.9530864197530864,0.9854014598540146
Score 1,noisy,20,15,411,405,0.044444444444444446,0.9555555555555556,0.9854014598540146
Score 1,noisy,20,20,411,405,0.044444444444444446,0.9555555555555556,0.9854014598540146
Score 1,noisy,20,30,411,405,0.009876543209876543,0.9901234567901235,0.9854014598540146
Score 1,noisy,20,40,411,405,0.0024691358024691358,0.9975308641975309,0.9854014598540146
Score 1,noisy,20,50,411,405,0.0024691358024691358,0.9975308641975309,0.9854014598540146
Score 1,noisy,20,57,411,405,0.0,1.0,0.9854014598540146
Score 1,structural,30,1,617,617,0.04376012965964344,0.9562398703403565,1.0
Score 1,structural,30,2,617,617,0.0,1.0,1.0
Score 1,structural,30,3,617,617,0.0,1.0,1.0
Score 1,structural,30,5,617,617,0.0,1.0,1.0
Score 1,structural,30,10,617,617,0.0,1.0,1.0
Score 1,structural,30,15,617,617,0.0,1.0,1.0
Score 1,structural,30,20,617,617,0.0,1.0,1.0
Score 1,structural,30,30,617,617,0.0,1.0,1.0
Score 1,structural,30,40,617,617,0.0,1.0,1.0
Score 1,structural,30,50,617,617,0.0,1.0,1.0
Score 1,structural,30,57,617,617,0.0,1.0,1.0
Score 1,noisy,30,1,617,611,0.2553191489361702,0.7446808510638299,0.9902755267423015
Score 1,noisy,30,2,617,611,0.09656301145662848,0.9034369885433715,0.9902755267423015
Score 1,noisy,30,3,617,611,0.09983633387888707,0.900163666121113,0.9902755267423015
Score 1,noisy,30,5,617,611,0.088379705400982,0.9116202945990179,0.9902755267423015
Score 1,noisy,30,10,617,611,0.031096563011456628,0.9689034369885434,0.9902755267423015
Score 1,noisy,30,15,617,611,0.029459901800327332,0.9705400981996727,0.9902755267423015
Score 1,noisy,30,20,617,611,0.029459901800327332,0.9705400981996727,0.9902755267423015
Score 1,noisy,30,30,617,611,0.006546644844517185,0.9934533551554828,0.9902755267423015
Score 1,noisy,30,40,617,611,0.0016366612111292963,0.9983633387888707,0.9902755267423015
Score 1,noisy,30,50,617,611,0.0016366612111292963,0.9983633387888707,0.9902755267423015
Score 1,noisy,30,57,617,611,0.0,1.0,0.9902755267423015
Score 1,structural,40,1,822,822,0.12652068126520682,0.8734793187347931,1.0
Score 1,structural,40,2,822,822,0.0,1.0,1.0
Score 1,structural,40,3,822,822,0.0,1.0,1.0
Score 1,structural,40,5,822,822,0.0,1.0,1.0
Score 1,structural,40,10,822,822,0.0,1.0,1.0
Score 1,structural,40,15,822,822,0.0,1.0,1.0
Score 1,structural,40,20,822,822,0.0,1.0,1.0
Score 1,structural,40,30,822,822,0.0,1.0,1.0
Score 1,structural,40,40,822,822,0.0,1.0,1.0
Score 1,structural,40,50,822,822,0.0,1.0,1.0
Score 1,structural,40,57,822,822,0.0,1.0,1.0
Score 1,noisy,40,1,822,816,0.29534313725490197,0.704656862745098,0.9927007299270073
Score 1,noisy,40,2,822,816,0.07230392156862746,0.9276960784313726,0.9927007299270073
Score 1,noisy,40,3,822,816,0.07475490196078431,0.9252450980392157,0.9927007299270073
Score 1,noisy,40,5,822,816,0.0661764705882353,0.9338235294117647,0.9927007299270073
Score 1,noisy,40,10,822,816,0.023284313725490197,0.9767156862745098,0.9927007299270073
Score 1,noisy,40,15,822,816,0.022058823529411766,0.9779411764705882,0.9927007299270073
Score 1,noisy,40,20,822,816,0.022058823529411766,0.9779411764705882,0.9927007299270073
Score 1,noisy,40,30,822,816,0.004901960784313725,0.9950980392156863,0.9927007299270073
Score 1,noisy,40,40,822,816,0.0012254901960784314,0.9987745098039216,0.9927007299270073
Score 1,noisy,40,50,822,816,0.0012254901960784314,0.9987745098039216,0.9927007299270073
Score 1,noisy,40,57,822,816,0.0,1.0,0.9927007299270073
Score 1,structural,50,1,1028,1028,0.1819066147859922,0.8180933852140078,1.0
Score 1,structural,50,2,1028,1028,0.0,1.0,1.0
Score 1,structural,50,3,1028,1028,0.0,1.0,1.0
Score 1,structural,50,5,1028,1028,0.0,1.0,1.0
Score 1,structural,50,10,1028,1028,0.0,1.0,1.0
Score 1,structural,50,15,1028,1028,0.0,1.0,1.0
Score 1,structural,50,20,1028,1028,0.0,1.0,1.0
Score 1,structural,50,30,1028,1028,0.0,1.0,1.0
Score 1,structural,50,40,1028,1028,0.0,1.0,1.0
