score_type,tier,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after,asr_before
Score 1,structural,40,3,822,822,0.7214111922141119,0.2785888077858881,1.0
Score 1,structural,40,5,822,822,0.7250608272506083,0.2749391727493917,1.0
Score 1,structural,40,10,822,822,0.48905109489051096,0.5109489051094891,1.0
Score 1,structural,40,15,822,822,0.48418491484184917,0.5158150851581509,1.0
Score 1,structural,40,20,822,822,0.4793187347931874,0.5206812652068127,1.0
Score 1,structural,40,30,822,822,0.28588807785888076,0.7141119221411192,1.0
Score 1,structural,40,40,822,822,0.15450121654501217,0.8454987834549879,1.0
Score 1,structural,40,50,822,822,0.04257907542579075,0.9574209245742092,1.0
Score 1,structural,40,57,822,822,0.0,1.0,1.0
Score 1,noisy,40,1,822,822,0.5450121654501217,0.45498783454987834,1.0
Score 1,noisy,40,2,822,822,0.5875912408759124,0.4124087591240876,1.0
Score 1,noisy,40,3,822,822,0.6143552311435523,0.3856447688564477,1.0
Score 1,noisy,40,5,822,822,0.6715328467153284,0.3284671532846716,1.0
Score 1,noisy,40,10,822,822,0.5681265206812652,0.43187347931873477,1.0
Score 1,noisy,40,15,822,822,0.5681265206812652,0.43187347931873477,1.0
Score 1,noisy,40,20,822,822,0.5693430656934306,0.43065693430656937,1.0
Score 1,noisy,40,30,822,822,0.5048661800486618,0.4951338199513382,1.0
Score 1,noisy,40,40,822,822,0.33454987834549876,0.6654501216545012,1.0
Score 1,noisy,40,50,822,822,0.15815085158150852,0.8418491484184915,1.0
Score 1,noisy,40,57,822,822,0.0,1.0,1.0
Score 1,structural,50,1,1028,1028,0.7529182879377432,0.24708171206225682,1.0
Score 1,structural,50,2,1028,1028,0.683852140077821,0.316147859922179,1.0
Score 1,structural,50,3,1028,1028,0.7198443579766537,0.2801556420233463,1.0
Score 1,structural,50,5,1028,1028,0.703307392996109,0.296692607003891,1.0
Score 1,structural,50,10,1028,1028,0.5019455252918288,0.4980544747081712,1.0
Score 1,structural,50,15,1028,1028,0.48443579766536965,0.5155642023346303,1.0
Score 1,structural,50,20,1028,1028,0.4776264591439689,0.522373540856031,1.0
Score 1,structural,50,30,1028,1028,0.28696498054474706,0.7130350194552529,1.0
Score 1,structural,50,40,1028,1028,0.1517509727626459,0.8482490272373541,1.0
Score 1,structural,50,50,1028,1028,0.047665369649805445,0.9523346303501945,1.0
Score 1,structural,50,57,1028,1028,0.0,1.0,1.0
Score 1,noisy,50,1,1028,1028,0.5739299610894941,0.4260700389105059,1.0
Score 1,noisy,50,2,1028,1028,0.6040856031128404,0.39591439688715957,1.0
Score 1,noisy,50,3,1028,1028,0.6215953307392996,0.3784046692607004,1.0
Score 1,noisy,50,5,1028,1028,0.6789883268482491,0.32101167315175094,1.0
Score 1,noisy,50,10,1028,1028,0.5778210116731517,0.4221789883268483,1.0
Score 1,noisy,50,15,1028,1028,0.5797665369649806,0.4202334630350194,1.0
Score 1,noisy,50,20,1028,1028,0.5817120622568094,0.4182879377431906,1.0
Score 1,noisy,50,30,1028,1028,0.4785992217898833,0.5214007782101167,1.0
Score 1,noisy,50,40,1028,1028,0.30544747081712065,0.6945525291828794,1.0
Score 1,noisy,50,50,1028,1028,0.14396887159533073,0.8560311284046693,1.0
Score 1,noisy,50,57,1028,1028,0.0,1.0,1.0
Score 1,structural,60,1,1234,1234,0.7423014586709886,0.2576985413290114,1.0
Score 1,structural,60,2,1234,1234,0.6815235008103727,0.3184764991896273,1.0
Score 1,structural,60,3,1234,1234,0.7082658022690438,0.2917341977309562,1.0
Score 1,structural,60,5,1234,1234,0.7034035656401945,0.29659643435980554,1.0
Score 1,structural,60,10,1234,1234,0.5210696920583469,0.47893030794165314,1.0
Score 1,structural,60,15,1234,1234,0.5081037277147488,0.49189627228525123,1.0
Score 1,structural,60,20,1234,1234,0.5032414910858996,0.49675850891410045,1.0
Score 1,structural,60,30,1234,1234,0.3014586709886548,0.6985413290113451,1.0
Score 1,structural,60,40,1234,1234,0.15721231766612642,0.8427876823338736,1.0
Score 1,structural,60,50,1234,1234,0.05429497568881685,0.9457050243111832,1.0
Score 1,structural,60,57,1234,1234,0.0,1.0,1.0
Score 1,noisy,60,1,1234,1234,0.6012965964343598,0.39870340356564016,1.0
Score 1,noisy,60,2,1234,1234,0.6134521880064829,0.38654781199351707,1.0
Score 1,noisy,60,3,1234,1234,0.6377633711507293,0.36223662884927066,1.0
Score 1,noisy,60,5,1234,1234,0.6685575364667747,0.33144246353322526,1.0
Score 1,noisy,60,10,1234,1234,0.5745542949756888,0.4254457050243112,1.0
Score 1,noisy,60,15,1234,1234,0.5648298217179902,0.43517017828200977,1.0
Score 1,noisy,60,20,1234,1234,0.5640194489465153,0.43598055105348466,1.0
Score 1,noisy,60,30,1234,1234,0.4473257698541329,0.5526742301458671,1.0
Score 1,noisy,60,40,1234,1234,0.2779578606158833,0.7220421393841168,1.0
Score 1,noisy,60,50,1234,1234,0.1312803889789303,0.8687196110210698,1.0
Score 1,noisy,60,57,1234,1234,0.0,1.0,1.0
Score 1,structural,70,1,1439,1439,0.7227241139680334,0.2772758860319666,1.0
Score 1,structural,70,2,1439,1439,0.6733842946490618,0.3266157053509382,1.0
Score 1,structural,70,3,1439,1439,0.700486448922863,0.29951355107713695,1.0
Score 1,structural,70,5,1439,1439,0.7011813759555247,0.29881862404447534,1.0
Score 1,structural,70,10,1439,1439,0.5330090340514246,0.46699096594857537,1.0
Score 1,structural,70,15,1439,1439,0.51772063933287,0.48227936066712995,1.0
Score 1,structural,70,20,1439,1439,0.5121612230715775,0.4878387769284225,1.0
Score 1,structural,70,30,1439,1439,0.310632383599722,0.689367616400278,1.0
Score 1,structural,70,40,1439,1439,0.16608756080611536,0.8339124391938846,1.0
Score 1,structural,70,50,1439,1439,0.054204308547602505,0.9457956914523975,1.0
Score 1,structural,70,57,1439,1439,0.0,1.0,1.0
Score 1,noisy,70,1,1439,1439,0.6177901320361362,0.3822098679638638,1.0
Score 1,noisy,70,2,1439,1439,0.6170952050034746,0.3829047949965254,1.0
Score 1,noisy,70,3,1439,1439,0.640722724113968,0.359277275886032,1.0
Score 1,noisy,70,5,1439,1439,0.6580958999305073,0.3419041000694927,1.0
Score 1,noisy,70,10,1439,1439,0.5580264072272412,0.4419735927727588,1.0
Score 1,noisy,70,15,1439,1439,0.5489923558026407,0.4510076441973593,1.0
Score 1,noisy,70,20,1439,1439,0.5427380125086866,0.4572619874913134,1.0
Score 1,noisy,70,30,1439,1439,0.41904100069492706,0.580958999305073,1.0
Score 1,noisy,70,40,1439,1439,0.25156358582348853,0.7484364141765114,1.0
Score 1,noisy,70,50,1439,1439,0.11744266851980542,0.8825573314801946,1.0
Score 1,noisy,70,57,1439,1439,0.0,1.0,1.0
Score 1,structural,80,1,1645,1645,0.7063829787234043,0.2936170212765957,1.0
Score 1,structural,80,2,1645,1645,0.6668693009118541,0.33313069908814585,1.0
Score 1,structural,80,3,1645,1645,0.6930091185410334,0.3069908814589666,1.0
Score 1,structural,80,5,1645,1645,0.6954407294832827,0.3045592705167173,1.0
Score 1,structural,80,10,1645,1645,0.5398176291793313,0.4601823708206687,1.0
Score 1,structural,80,15,1645,1645,0.5282674772036474,0.4717325227963526,1.0
Score 1,structural,80,20,1645,1645,0.5209726443768997,0.4790273556231003,1.0
Score 1,structural,80,30,1645,1645,0.331306990881459,0.668693009118541,1.0
Score 1,structural,80,40,1645,1645,0.17507598784194528,0.8249240121580548,1.0
Score 1,structural,80,50,1645,1645,0.05896656534954407,0.941033434650456,1.0
Score 1,structural,80,57,1645,1645,0.0,1.0,1.0
Score 1,noisy,80,1,1645,1645,0.61580547112462,0.38419452887537997,1.0
Score 1,noisy,80,2,1645,1645,0.6042553191489362,0.39574468085106385,1.0
Score 1,noisy,80,3,1645,1645,0.6267477203647417,0.3732522796352583,1.0
Score 1,noisy,80,5,1645,1645,0.6455927051671733,0.35440729483282674,1.0
Score 1,noisy,80,10,1645,1645,0.521580547112462,0.47841945288753795,1.0
Score 1,noisy,80,15,1645,1645,0.5221884498480243,0.47781155015197574,1.0
Score 1,noisy,80,20,1645,1645,0.5197568389057751,0.48024316109422494,1.0
Score 1,noisy,80,30,1645,1645,0.38480243161094224,0.6151975683890578,1.0
Score 1,noisy,80,40,1645,1645,0.225531914893617,0.774468085106383,1.0
Score 1,noisy,80,50,1645,1645,0.10516717325227963,0.8948328267477204,1.0
Score 1,noisy,80,57,1645,1645,0.0,1.0,1.0
Score 1,structural,90,1,1851,1851,0.6861156131820637,0.3138843868179363,1.0
Score 1,structural,90,2,1851,1851,0.6682874122096164,0.3317125877903836,1.0
Score 1,structural,90,3,1851,1851,0.6958400864397623,0.30415991356023775,1.0
Score 1,structural,90,5,1851,1851,0.706645056726094,0.293354943273906,1.0
Score 1,structural,90,10,1851,1851,0.5521339816315505,0.4478660183684495,1.0
Score 1,structural,90,15,1851,1851,0.5429497568881686,0.4570502431118314,1.0
Score 1,structural,90,20,1851,1851,0.5391680172879525,0.4608319827120475,1.0
Score 1,structural,90,30,1851,1851,0.36682874122096165,0.6331712587790383,1.0
Score 1,structural,90,40,1851,1851,0.20313344138303618,0.7968665586169639,1.0
Score 1,structural,90,50,1851,1851,0.0864397622906537,0.9135602377093464,1.0
Score 1,structural,90,57,1851,1851,0.0,1.0,1.0
Score 1,noisy,90,1,1851,1851,0.6283090221501891,0.37169097784981087,1.0
Score 1,noisy,90,2,1851,1851,0.6110210696920584,0.3889789303079416,1.0
Score 1,noisy,90,3,1851,1851,0.640194489465154,0.359805510534846,1.0
Score 1,noisy,90,5,1851,1851,0.6601836844948676,0.33981631550513236,1.0
Score 1,noisy,90,10,1851,1851,0.5197190707725554,0.4802809292274446,1.0
Score 1,noisy,90,15,1851,1851,0.5116153430578065,0.48838465694219346,1.0
Score 1,noisy,90,20,1851,1851,0.51107509454349,0.48892490545651,1.0
Score 1,noisy,90,30,1851,1851,0.3641274986493787,0.6358725013506212,1.0
Score 1,noisy,90,40,1851,1851,0.20961642355483523,0.7903835764451648,1.0
Score 1,noisy,90,50,1851,1851,0.09670448406266882,0.9032955159373312,1.0
Score 1,noisy,90,57,1851,1851,0.0,1.0,1.0
Score 1,structural,100,1,2057,2057,0.6635877491492465,0.33641225085075355,1.0
Score 1,structural,100,2,2057,2057,0.6441419543023821,0.3558580456976179,1.0
Score 1,structural,100,3,2057,2057,0.6708799222168206,0.3291200777831794,1.0
Score 1,structural,100,5,2057,2057,0.6908118619348566,0.30918813806514345,1.0
Score 1,structural,100,10,2057,2057,0.5401069518716578,0.4598930481283422,1.0
Score 1,structural,100,15,2057,2057,0.532328633932912,0.46767136606708803,1.0
Score 1,structural,100,20,2057,2057,0.529897909577054,0.47010209042294604,1.0
Score 1,structural,100,30,2057,2057,0.3825960136120564,0.6174039863879436,1.0
Score 1,structural,100,40,2057,2057,0.2284880894506563,0.7715119105493438,1.0
Score 1,structural,100,50,2057,2057,0.095770539620807,0.9042294603791929,1.0
Score 1,structural,100,57,2057,2057,0.0,1.0,1.0
Score 1,noisy,100,1,2057,2057,0.6635877491492465,0.33641225085075355,1.0
Score 1,noisy,100,2,2057,2057,0.6441419543023821,0.3558580456976179,1.0
Score 1,noisy,100,3,2057,2057,0.6708799222168206,0.3291200777831794,1.0
Score 1,noisy,100,5,2057,2057,0.6908118619348566,0.30918813806514345,1.0
Score 1,noisy,100,10,2057,2057,0.5401069518716578,0.4598930481283422,1.0
Score 1,noisy,100,15,2057,2057,0.532328633932912,0.46767136606708803,1.0
Score 1,noisy,100,20,2057,2057,0.529897909577054,0.47010209042294604,1.0
Score 1,noisy,100,30,2057,2057,0.3825960136120564,0.6174039863879436,1.0
Score 1,noisy,100,40,2057,2057,0.2284880894506563,0.7715119105493438,1.0
Score 1,noisy,100,50,2057,2057,0.095770539620807,0.9042294603791929,1.0
Score 1,noisy,100,57,2057,2057,0.0,1.0,1.0
Score 2,structural,10,1,205,205,0.824390243902439,0.17560975609756102,1.0
Score 2,structural,10,2,205,205,0.7804878048780488,0.2195121951219512,1.0
Score 2,structural,10,3,205,205,0.7951219512195122,0.20487804878048776,1.0
Score 2,structural,10,5,205,205,0.8146341463414634,0.18536585365853664,1.0
Score 2,structural,10,10,205,205,0.6487804878048781,0.35121951219512193,1.0
Score 2,structural,10,15,205,205,0.6,0.4,1.0
Score 2,structural,10,20,205,205,0.5756097560975609,0.42439024390243907,1.0
Score 2,structural,10,30,205,205,0.45365853658536587,0.5463414634146342,1.0
Score 2,structural,10,40,205,205,0.34146341463414637,0.6585365853658536,1.0
Score 2,structural,10,50,205,205,0.024390243902439025,0.975609756097561,1.0
Score 2,structural,10,57,205,205,0.0,1.0,1.0
Score 2,noisy,10,1,205,205,0.4682926829268293,0.5317073170731708,1.0
Score 2,noisy,10,2,205,205,0.43902439024390244,0.5609756097560976,1.0
Score 2,noisy,10,3,205,205,0.4682926829268293,0.5317073170731708,1.0
Score 2,noisy,10,5,205,205,0.5902439024390244,0.40975609756097564,1.0
Score 2,noisy,10,10,205,205,0.43414634146341463,0.5658536585365854,1.0
Score 2,noisy,10,15,205,205,0.424390243902439,0.575609756097561,1.0
Score 2,noisy,10,20,205,205,0.45365853658536587,0.5463414634146342,1.0
Score 2,noisy,10,30,205,205,0.4634146341463415,0.5365853658536586,1.0
Score 2,noisy,10,40,205,205,0.40487804878048783,0.5951219512195122,1.0
Score 2,noisy,10,50,205,205,0.17560975609756097,0.8243902439024391,1.0
Score 2,noisy,10,57,205,205,0.0,1.0,1.0
Score 2,structural,20,1,411,411,0.7639902676399026,0.23600973236009737,1.0
Score 2,structural,20,2,411,411,0.7274939172749392,0.2725060827250608,1.0
Score 2,structural,20,3,411,411,0.754257907542579,0.24574209245742096,1.0
Score 2,structural,20,5,411,411,0.7737226277372263,0.22627737226277367,1.0
Score 2,structural,20,10,411,411,0.5790754257907542,0.4209245742092458,1.0
Score 2,structural,20,15,411,411,0.5085158150851582,0.4914841849148418,1.0
Score 2,structural,20,20,411,411,0.48661800486618007,0.5133819951338199,1.0
Score 2,structural,20,30,411,411,0.3357664233576642,0.6642335766423357,1.0
Score 2,structural,20,40,411,411,0.22627737226277372,0.7737226277372262,1.0
Score 2,structural,20,50,411,411,0.0340632603406326,0.9659367396593674,1.0
Score 2,structural,20,57,411,411,0.0,1.0,1.0
Score 2,noisy,20,1,411,411,0.5498783454987834,0.45012165450121655,1.0
Score 2,noisy,20,2,411,411,0.5523114355231143,0.44768856447688565,1.0
Score 2,noisy,20,3,411,411,0.5790754257907542,0.4209245742092458,1.0
Score 2,noisy,20,5,411,411,0.6253041362530414,0.3746958637469586,1.0
Score 2,noisy,20,10,411,411,0.4793187347931874,0.5206812652068127,1.0
Score 2,noisy,20,15,411,411,0.49148418491484186,0.5085158150851581,1.0
Score 2,noisy,20,20,411,411,0.5109489051094891,0.4890510948905109,1.0
Score 2,noisy,20,30,411,411,0.5109489051094891,0.4890510948905109,1.0
Score 2,noisy,20,40,411,411,0.40389294403892945,0.5961070559610706,1.0
Score 2,noisy,20,50,411,411,0.22871046228710462,0.7712895377128954,1.0
Score 2,noisy,20,57,411,411,0.0,1.0,1.0
Score 2,structural,30,1,617,617,0.7487844408427877,0.2512155591572123,1.0
Score 2,structural,30,2,617,617,0.7163695299837926,0.28363047001620745,1.0
Score 2,structural,30,3,617,617,0.7406807131280388,0.25931928687196115,1.0
Score 2,structural,30,5,617,617,0.7487844408427877,0.2512155591572123,1.0
Score 2,structural,30,10,617,617,0.5607779578606159,0.4392220421393841,1.0
Score 2,structural,30,15,617,617,0.5121555915721232,0.4878444084278768,1.0
Score 2,structural,30,20,617,617,0.49756888168557534,0.5024311183144247,1.0
Score 2,structural,30,30,617,617,0.3354943273905997,0.6645056726094003,1.0
Score 2,structural,30,40,617,617,0.18638573743922204,0.813614262560778,1.0
Score 2,structural,30,50,617,617,0.04213938411669368,0.9578606158833063,1.0
Score 2,structural,30,57,617,617,0.0,1.0,1.0
Score 2,noisy,30,1,617,617,0.5915721231766613,0.4084278768233387,1.0
Score 2,noisy,30,2,617,617,0.5834683954619124,0.4165316045380876,1.0
Score 2,noisy,30,3,617,617,0.6175040518638574,0.3824959481361426,1.0
Score 2,noisy,30,5,617,617,0.6612641815235009,0.33873581847649914,1.0
Score 2,noisy,30,10,617,617,0.539708265802269,0.46029173419773095,1.0
Score 2,noisy,30,15,617,617,0.5348460291734197,0.4651539708265803,1.0
Score 2,noisy,30,20,617,617,0.539708265802269,0.46029173419773095,1.0
Score 2,noisy,30,30,617,617,0.49270664505672607,0.5072933549432739,1.0
Score 2,noisy,30,40,617,617,0.353322528363047,0.646677471636953,1.0
Score 2,noisy,30,50,617,617,0.18638573743922204,0.813614262560778,1.0
Score 2,noisy,30,57,617,617,0.0,1.0,1.0
Score 2,structural,40,1,823,823,0.732685297691373,0.267314702308627,1.0
Score 2,structural,40,2,823,823,0.692588092345079,0.307411907654921,1.0
Score 2,structural,40,3,823,823,0.7229647630619684,0.27703523693803156,1.0
Score 2,structural,40,5,823,823,0.7278250303766707,0.2721749696233293,1.0
Score 2,structural,40,10,823,823,0.5382746051032807,0.46172539489671927,1.0
Score 2,structural,40,15,823,823,0.5236938031591738,0.4763061968408262,1.0
Score 2,structural,40,20,823,823,0.5042527339003645,0.4957472660996355,1.0
Score 2,structural,40,30,823,823,0.33900364520048604,0.6609963547995139,1.0
Score 2,structural,40,40,823,823,0.1822600243013366,0.8177399756986634,1.0
Score 2,structural,40,50,823,823,0.053462940461725394,0.9465370595382746,1.0
Score 2,structural,40,57,823,823,0.0,1.0,1.0
Score 2,noisy,40,1,823,823,0.6111786148238153,0.3888213851761847,1.0
Score 2,noisy,40,2,823,823,0.5929526123936817,0.4070473876063183,1.0
Score 2,noisy,40,3,823,823,0.6208991494532199,0.3791008505467801,1.0
Score 2,noisy,40,5,823,823,0.6646415552855407,0.3353584447144593,1.0
Score 2,noisy,40,10,823,823,0.5577156743620899,0.4422843256379101,1.0
Score 2,noisy,40,15,823,823,0.5479951397326853,0.4520048602673147,1.0
Score 2,noisy,40,20,823,823,0.551640340218712,0.448359659781288,1.0
Score 2,noisy,40,30,823,823,0.4629404617253949,0.5370595382746051,1.0
Score 2,noisy,40,40,823,823,0.3159173754556501,0.6840826245443499,1.0
Score 2,noisy,40,50,823,823,0.16403402187120292,0.8359659781287971,1.0
Score 2,noisy,40,57,823,823,0.0,1.0,1.0
Score 2,structural,50,1,1029,1029,0.7133138969873664,0.28668610301263364,1.0
Score 2,structural,50,2,1029,1029,0.6773566569484937,0.3226433430515063,1.0
Score 2,structural,50,3,1029,1029,0.706511175898931,0.293488824101069,1.0
Score 2,structural,50,5,1029,1029,0.717201166180758,0.282798833819242,1.0
Score 2,structural,50,10,1029,1029,0.5364431486880467,0.46355685131195334,1.0
Score 2,structural,50,15,1029,1029,0.5276967930029155,0.4723032069970845,1.0
Score 2,structural,50,20,1029,1029,0.5160349854227405,0.4839650145772595,1.0
Score 2,structural,50,30,1029,1029,0.3294460641399417,0.6705539358600583,1.0
Score 2,structural,50,40,1029,1029,0.17103984450923226,0.8289601554907677,1.0
Score 2,structural,50,50,1029,1029,0.05150631681243926,0.9484936831875608,1.0
Score 2,structural,50,57,1029,1029,0.0,1.0,1.0
Score 2,noisy,50,1,1029,1029,0.6141885325558795,0.38581146744412054,1.0
Score 2,noisy,50,2,1029,1029,0.6112730806608357,0.38872691933916426,1.0
Score 2,noisy,50,3,1029,1029,0.6355685131195336,0.36443148688046645,1.0
Score 2,noisy,50,5,1029,1029,0.6647230320699709,0.33527696793002915,1.0
Score 2,noisy,50,10,1029,1029,0.54421768707483,0.45578231292517,1.0
Score 2,noisy,50,15,1029,1029,0.5374149659863946,0.4625850340136054,1.0
Score 2,noisy,50,20,1029,1029,0.54421768707483,0.45578231292517,1.0
Score 2,noisy,50,30,1029,1029,0.4363459669582119,0.5636540330417881,1.0
Score 2,noisy,50,40,1029,1029,0.28668610301263364,0.7133138969873664,1.0
Score 2,noisy,50,50,1029,1029,0.13994169096209913,0.8600583090379008,1.0
Score 2,noisy,50,57,1029,1029,0.0,1.0,1.0
Score 2,structural,60,1,1234,1234,0.6985413290113452,0.30145867098865475,1.0
Score 2,structural,60,2,1234,1234,0.6782820097244733,0.3217179902755267,1.0
Score 2,structural,60,3,1234,1234,0.7042139384116693,0.29578606158833065,1.0
Score 2,structural,60,5,1234,1234,0.7082658022690438,0.2917341977309562,1.0
Score 2,structural,60,10,1234,1234,0.5291734197730956,0.4708265802269044,1.0
Score 2,structural,60,15,1234,1234,0.5226904376012966,0.47730956239870337,1.0
Score 2,structural,60,20,1234,1234,0.5162074554294975,0.48379254457050247,1.0
Score 2,structural,60,30,1234,1234,0.32901134521880065,0.6709886547811994,1.0
Score 2,structural,60,40,1234,1234,0.17098865478119935,0.8290113452188006,1.0
Score 2,structural,60,50,1234,1234,0.050243111831442464,0.9497568881685575,1.0
Score 2,structural,60,57,1234,1234,0.0,1.0,1.0
Score 2,noisy,60,1,1234,1234,0.6183144246353323,0.38168557536466774,1.0
Score 2,noisy,60,2,1234,1234,0.6118314424635333,0.38816855753646673,1.0
Score 2,noisy,60,3,1234,1234,0.6361426256077796,0.36385737439222043,1.0
Score 2,noisy,60,5,1234,1234,0.6661264181523501,0.3338735818476499,1.0
Score 2,noisy,60,10,1234,1234,0.5413290113452188,0.4586709886547812,1.0
Score 2,noisy,60,15,1234,1234,0.5380875202593193,0.4619124797406807,1.0
Score 2,noisy,60,20,1234,1234,0.5470016207455429,0.4529983792544571,1.0
Score 2,noisy,60,30,1234,1234,0.41247974068071314,0.5875202593192869,1.0
Score 2,noisy,60,40,1234,1234,0.260129659643436,0.7398703403565641,1.0
Score 2,noisy,60,50,1234,1234,0.1239870340356564,0.8760129659643436,1.0
Score 2,noisy,60,57,1234,1234,0.0,1.0,1.0
Score 2,structural,70,1,1440,1440,0.6951388888888889,0.30486111111111114,1.0
Score 2,structural,70,2,1440,1440,0.6701388888888888,0.32986111111111116,1.0
Score 2,structural,70,3,1440,1440,0.69375,0.30625,1.0
Score 2,structural,70,5,1440,1440,0.7034722222222223,0.2965277777777777,1.0
Score 2,structural,70,10,1440,1440,0.5402777777777777,0.45972222222222225,1.0
Score 2,structural,70,15,1440,1440,0.53125,0.46875,1.0
Score 2,structural,70,20,1440,1440,0.5256944444444445,0.47430555555555554,1.0
Score 2,structural,70,30,1440,1440,0.33611111111111114,0.6638888888888889,1.0
Score 2,structural,70,40,1440,1440,0.17569444444444443,0.8243055555555556,1.0
Score 2,structural,70,50,1440,1440,0.05694444444444444,0.9430555555555555,1.0
