score_type,tier,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after,asr_before
Score 1,structural,10,1,205,205,0.9853658536585366,0.014634146341463428,1.0
Score 1,structural,10,2,205,205,0.9560975609756097,0.04390243902439028,1.0
Score 1,structural,10,3,205,205,0.9609756097560975,0.039024390243902474,1.0
Score 1,structural,10,5,205,205,0.975609756097561,0.024390243902439046,1.0
Score 1,structural,10,10,205,205,0.8585365853658536,0.14146341463414636,1.0
Score 1,structural,10,15,205,205,0.824390243902439,0.17560975609756102,1.0
Score 1,structural,10,20,205,205,0.8097560975609757,0.19024390243902434,1.0
Score 1,structural,10,30,205,205,0.6292682926829268,0.37073170731707317,1.0
Score 1,structural,10,40,205,205,0.424390243902439,0.575609756097561,1.0
Score 1,structural,10,50,205,205,0.0975609756097561,0.9024390243902439,1.0
Score 1,structural,10,57,205,205,0.0,1.0,1.0
Score 1,noisy,10,1,205,205,0.4975609756097561,0.5024390243902439,1.0
Score 1,noisy,10,2,205,205,0.44390243902439025,0.5560975609756098,1.0
Score 1,noisy,10,3,205,205,0.45365853658536587,0.5463414634146342,1.0
Score 1,noisy,10,5,205,205,0.5707317073170731,0.4292682926829269,1.0
Score 1,noisy,10,10,205,205,0.45365853658536587,0.5463414634146342,1.0
Score 1,noisy,10,15,205,205,0.48292682926829267,0.5170731707317073,1.0
Score 1,noisy,10,20,205,205,0.47804878048780486,0.5219512195121951,1.0
Score 1,noisy,10,30,205,205,0.5756097560975609,0.42439024390243907,1.0
Score 1,noisy,10,40,205,205,0.6390243902439025,0.36097560975609755,1.0
Score 1,noisy,10,50,205,205,0.3902439024390244,0.6097560975609756,1.0
Score 1,noisy,10,57,205,205,0.0,1.0,1.0
Score 1,structural,20,1,411,411,0.8856447688564477,0.11435523114355228,1.0
Score 1,structural,20,2,411,411,0.8272506082725061,0.17274939172749393,1.0
Score 1,structural,20,3,411,411,0.8637469586374696,0.13625304136253036,1.0
Score 1,structural,20,5,411,411,0.8953771289537713,0.1046228710462287,1.0
Score 1,structural,20,10,411,411,0.7761557177615572,0.22384428223844277,1.0
Score 1,structural,20,15,411,411,0.7566909975669099,0.24330900243309006,1.0
Score 1,structural,20,20,411,411,0.7469586374695864,0.25304136253041365,1.0
Score 1,structural,20,30,411,411,0.51338199513382,0.48661800486618,1.0
Score 1,structural,20,40,411,411,0.30170316301703165,0.6982968369829683,1.0
Score 1,structural,20,50,411,411,0.072992700729927,0.927007299270073,1.0
Score 1,structural,20,57,411,411,0.0,1.0,1.0
Score 1,noisy,20,1,411,411,0.5255474452554745,0.4744525547445255,1.0
Score 1,noisy,20,2,411,411,0.583941605839416,0.416058394160584,1.0
Score 1,noisy,20,3,411,411,0.610705596107056,0.389294403892944,1.0
Score 1,noisy,20,5,411,411,0.6982968369829684,0.3017031630170316,1.0
Score 1,noisy,20,10,411,411,0.5863746958637469,0.4136253041362531,1.0
Score 1,noisy,20,15,411,411,0.6301703163017032,0.36982968369829683,1.0
Score 1,noisy,20,20,411,411,0.635036496350365,0.36496350364963503,1.0
Score 1,noisy,20,30,411,411,0.6715328467153284,0.3284671532846716,1.0
Score 1,noisy,20,40,411,411,0.6472019464720195,0.35279805352798055,1.0
Score 1,noisy,20,50,411,411,0.40389294403892945,0.5961070559610706,1.0
Score 1,noisy,20,57,411,411,0.0,1.0,1.0
Score 1,structural,30,1,617,617,0.8055105348460292,0.1944894651539708,1.0
Score 1,structural,30,2,617,617,0.7698541329011345,0.23014586709886553,1.0
Score 1,structural,30,3,617,617,0.8184764991896273,0.18152350081037272,1.0
Score 1,structural,30,5,617,617,0.8379254457050244,0.16207455429497564,1.0
Score 1,structural,30,10,617,617,0.6888168557536467,0.3111831442463533,1.0
Score 1,structural,30,15,617,617,0.7147487844408428,0.2852512155591572,1.0
Score 1,structural,30,20,617,617,0.7196110210696921,0.2803889789303079,1.0
Score 1,structural,30,30,617,617,0.47811993517017826,0.5218800648298217,1.0
Score 1,structural,30,40,617,617,0.26418152350081037,0.7358184764991896,1.0
Score 1,structural,30,50,617,617,0.07455429497568881,0.9254457050243112,1.0
Score 1,structural,30,57,617,617,0.0,1.0,1.0
Score 1,noisy,30,1,617,617,0.5526742301458671,0.44732576985413286,1.0
Score 1,noisy,30,2,617,617,0.6175040518638574,0.3824959481361426,1.0
Score 1,noisy,30,3,617,617,0.6418152350081038,0.3581847649918962,1.0
Score 1,noisy,30,5,617,617,0.706645056726094,0.293354943273906,1.0
Score 1,noisy,30,10,617,617,0.6142625607779578,0.3857374392220422,1.0
Score 1,noisy,30,15,617,617,0.653160453808752,0.346839546191248,1.0
Score 1,noisy,30,20,617,617,0.653160453808752,0.346839546191248,1.0
Score 1,noisy,30,30,617,617,0.6904376012965965,0.3095623987034035,1.0
Score 1,noisy,30,40,617,617,0.6191247974068071,0.38087520259319285,1.0
Score 1,noisy,30,50,617,617,0.32576985413290116,0.6742301458670988,1.0
Score 1,noisy,30,57,617,617,0.0,1.0,1.0
Score 1,structural,40,1,822,822,0.7931873479318735,0.2068126520681265,1.0
Score 1,structural,40,2,822,822,0.7579075425790754,0.24209245742092456,1.0
Score 1,structural,40,3,822,822,0.7992700729927007,0.2007299270072993,1.0
Score 1,structural,40,5,822,822,0.7944038929440389,0.2055961070559611,1.0
Score 1,structural,40,10,822,822,0.6739659367396593,0.3260340632603407,1.0
Score 1,structural,40,15,822,822,0.7043795620437956,0.2956204379562044,1.0
Score 1,structural,40,20,822,822,0.7031630170316302,0.2968369829683698,1.0
Score 1,structural,40,30,822,822,0.48661800486618007,0.5133819951338199,1.0
Score 1,structural,40,40,822,822,0.26034063260340634,0.7396593673965937,1.0
Score 1,structural,40,50,822,822,0.07542579075425791,0.9245742092457421,1.0
Score 1,structural,40,57,822,822,0.0,1.0,1.0
Score 1,noisy,40,1,822,822,0.5790754257907542,0.4209245742092458,1.0
Score 1,noisy,40,2,822,822,0.635036496350365,0.36496350364963503,1.0
Score 1,noisy,40,3,822,822,0.656934306569343,0.34306569343065696,1.0
Score 1,noisy,40,5,822,822,0.718978102189781,0.281021897810219,1.0
Score 1,noisy,40,10,822,822,0.6447688564476886,0.35523114355231145,1.0
Score 1,noisy,40,15,822,822,0.6824817518248175,0.3175182481751825,1.0
Score 1,noisy,40,20,822,822,0.6849148418491484,0.3150851581508516,1.0
Score 1,noisy,40,30,822,822,0.6970802919708029,0.3029197080291971,1.0
Score 1,noisy,40,40,822,822,0.5778588807785888,0.4221411192214112,1.0
Score 1,noisy,40,50,822,822,0.28102189781021897,0.718978102189781,1.0
Score 1,noisy,40,57,822,822,0.0,1.0,1.0
Score 1,structural,50,1,1028,1028,0.7840466926070039,0.21595330739299612,1.0
Score 1,structural,50,2,1028,1028,0.754863813229572,0.24513618677042803,1.0
Score 1,structural,50,3,1028,1028,0.7976653696498055,0.2023346303501945,1.0
Score 1,structural,50,5,1028,1028,0.7821011673151751,0.2178988326848249,1.0
Score 1,structural,50,10,1028,1028,0.6877431906614786,0.3122568093385214,1.0
Score 1,structural,50,15,1028,1028,0.7062256809338522,0.2937743190661478,1.0
Score 1,structural,50,20,1028,1028,0.6994163424124513,0.3005836575875487,1.0
Score 1,structural,50,30,1028,1028,0.5038910505836576,0.4961089494163424,1.0
Score 1,structural,50,40,1028,1028,0.26848249027237353,0.7315175097276265,1.0
Score 1,structural,50,50,1028,1028,0.08560311284046693,0.914396887159533,1.0
Score 1,structural,50,57,1028,1028,0.0,1.0,1.0
Score 1,noisy,50,1,1028,1028,0.6060311284046692,0.3939688715953308,1.0
Score 1,noisy,50,2,1028,1028,0.6536964980544747,0.3463035019455253,1.0
Score 1,noisy,50,3,1028,1028,0.6663424124513618,0.33365758754863817,1.0
Score 1,noisy,50,5,1028,1028,0.7334630350194552,0.2665369649805448,1.0
Score 1,noisy,50,10,1028,1028,0.6605058365758755,0.33949416342412453,1.0
Score 1,noisy,50,15,1028,1028,0.7062256809338522,0.2937743190661478,1.0
Score 1,noisy,50,20,1028,1028,0.708171206225681,0.29182879377431903,1.0
Score 1,noisy,50,30,1028,1028,0.6984435797665369,0.3015564202334631,1.0
Score 1,noisy,50,40,1028,1028,0.5573929961089494,0.44260700389105057,1.0
Score 1,noisy,50,50,1028,1028,0.2714007782101167,0.7285992217898833,1.0
Score 1,noisy,50,57,1028,1028,0.0,1.0,1.0
Score 1,structural,60,1,1234,1234,0.7722852512155591,0.22771474878444087,1.0
Score 1,structural,60,2,1234,1234,0.7504051863857374,0.2495948136142626,1.0
Score 1,structural,60,3,1234,1234,0.7820097244732577,0.21799027552674233,1.0
Score 1,structural,60,5,1234,1234,0.7836304700162074,0.21636952998379255,1.0
Score 1,structural,60,10,1234,1234,0.6936790923824959,0.3063209076175041,1.0
Score 1,structural,60,15,1234,1234,0.7220421393841167,0.27795786061588335,1.0
Score 1,structural,60,20,1234,1234,0.7163695299837926,0.28363047001620745,1.0
Score 1,structural,60,30,1234,1234,0.5380875202593193,0.4619124797406807,1.0
Score 1,structural,60,40,1234,1234,0.30307941653160453,0.6969205834683955,1.0
Score 1,structural,60,50,1234,1234,0.11021069692058347,0.8897893030794165,1.0
Score 1,structural,60,57,1234,1234,0.0,1.0,1.0
Score 1,noisy,60,1,1234,1234,0.6304700162074555,0.36952998379254454,1.0
Score 1,noisy,60,2,1234,1234,0.6693679092382496,0.3306320907617504,1.0
